pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,alt,raan,id_simulation
38927,48.6942,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,3.13606,17325.1,0,740,160,sim_alt_740_raan_160
38929,48.7858,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,13.379,17670.8,1,740,160,sim_alt_740_raan_160
38936,48.9798,4,-1,-1,-1,42.9382,12.6601,0.015849,868000000.0,11,125000,1,0,-5.2609,18813.3,0,740,160,sim_alt_740_raan_160
38943,49.7817,54,-1,-1,-1,32.7436,-16.7417,0.019953,868000000.0,11,125000,1,0,-15.9529,17900.2,0,740,160,sim_alt_740_raan_160
38950,50.5598,21,-1,-1,-1,40.3401,-7.64468,0.025119,868000000.0,12,125000,1,0,-9.39274,19003.2,0,740,160,sim_alt_740_raan_160
39072,51.8871,35,-1,-1,-1,46.1771,26.0302,0.015849,868000000.0,12,125000,1,0,-1.79195,16241.7,0,740,160,sim_alt_740_raan_160
39079,53.913,16,-1,-1,-1,43.3087,4.01762,0.019953,868000000.0,12,125000,1,0,-5.4591,19418.4,0,740,160,sim_alt_740_raan_160
39091,54.4331,53,-1,-1,-1,63.8904,-21.6037,0.019953,868000000.0,10,125000,1,0,9.23272,12794.8,0,740,160,sim_alt_740_raan_160
39093,55.0082,25,-1,-1,-1,46.9005,6.74665,0.025119,868000000.0,11,125000,1,0,-1.96702,19399.6,0,740,160,sim_alt_740_raan_160
39100,56.1713,26,-1,-1,-1,48.3289,8.01126,0.025119,868000000.0,10,125000,1,0,-0.40904,19353.3,0,740,160,sim_alt_740_raan_160
39112,57.1997,44,-1,-1,-1,52.1889,30.785,0.025119,868000000.0,10,125000,1,0,4.65603,14407.2,0,740,160,sim_alt_740_raan_160
39114,57.2657,18,-1,-1,-1,42.2428,1.35275,0.019953,868000000.0,10,125000,1,0,-6.45927,19366.5,0,740,160,sim_alt_740_raan_160
39126,58.6851,1,-1,-1,-1,47.7807,2.61592,0.019953,868000000.0,10,125000,1,0,-1.4478,19484.9,0,740,160,sim_alt_740_raan_160
39128,59.6249,48,-1,-1,-1,56.43,13.7332,0.015849,868000000.0,12,125000,1,0,10.0608,18682.6,1,740,160,sim_alt_740_raan_160
39135,62.4027,39,-1,-1,-1,45.8293,18.7101,0.015849,868000000.0,12,125000,1,0,-1.69052,17660.3,0,740,160,sim_alt_740_raan_160
39142,97.3386,42,-1,-1,-1,57.8977,24.2191,0.015849,868000000.0,12,125000,1,0,16.568,14807.1,1,740,160,sim_alt_740_raan_160
39154,100.474,19,-1,-1,-1,39.0749,1.2067,0.025119,868000000.0,12,125000,1,0,-6.88475,19351.1,0,740,160,sim_alt_740_raan_160
39276,101.265,51,-1,-1,-1,42.3684,27.9023,0.019953,868000000.0,12,125000,1,0,-3.1581,15086.1,0,740,160,sim_alt_740_raan_160
39283,105.294,32,-1,-1,-1,50.5868,13.249,0.025119,868000000.0,11,125000,1,0,5.76074,18761.5,1,740,160,sim_alt_740_raan_160
39290,106.29,3,-1,-1,-1,41.8058,-4.891,0.025119,868000000.0,11,125000,1,0,-5.17258,19372.0,0,740,160,sim_alt_740_raan_160
39302,110.794,5,-1,-1,-1,52.4733,3.05793,0.025119,868000000.0,10,125000,1,0,7.18415,19465.0,0,740,160,sim_alt_740_raan_160
39319,111.862,11,-1,-1,-1,54.7543,39.9536,0.025119,868000000.0,11,125000,1,0,8.93475,7708.68,0,740,160,sim_alt_740_raan_160
39321,111.866,47,-1,-1,-1,59.7683,8.16129,0.025119,868000000.0,11,125000,1,0,20.8809,18261.1,1,740,160,sim_alt_740_raan_160
39323,111.926,0,-1,-1,-1,51.5987,2.44473,0.015849,868000000.0,12,125000,1,0,6.05976,19430.8,1,740,160,sim_alt_740_raan_160
39330,112.018,10,-1,-1,-1,29.4544,31.4812,0.019953,868000000.0,10,125000,1,0,-13.1362,13836.8,0,740,160,sim_alt_740_raan_160
39337,112.72,15,-1,-1,-1,46.9546,3.40824,0.019953,868000000.0,11,125000,1,0,1.10699,19534.0,0,740,160,sim_alt_740_raan_160
39344,113.483,36,-1,-1,-1,43.2157,21.016,0.015849,868000000.0,11,125000,1,0,-1.54331,16846.3,0,740,160,sim_alt_740_raan_160
39351,114.137,27,-1,-1,-1,51.3865,3.72676,0.025119,868000000.0,11,125000,1,0,6.20912,19421.9,1,740,160,sim_alt_740_raan_160
39363,115.708,7,-1,-1,-1,48.8319,14.1863,0.025119,868000000.0,12,125000,1,0,4.42434,18391.0,1,740,160,sim_alt_740_raan_160
39365,115.978,52,-1,-1,-1,41.266,34.2383,0.015849,868000000.0,10,125000,1,0,-4.11332,12490.9,0,740,160,sim_alt_740_raan_160
39367,116.459,22,-1,-1,-1,50.551,7.07049,0.025119,868000000.0,11,125000,1,0,5.8909,19283.5,1,740,160,sim_alt_740_raan_160
39384,119.147,14,-1,-1,-1,52.2544,-7.65371,0.025119,868000000.0,12,125000,1,0,4.94209,18401.3,1,740,160,sim_alt_740_raan_160
39386,119.202,56,-1,-1,-1,37.2872,14.0383,0.015849,868000000.0,12,125000,1,0,-6.52156,18125.1,0,740,160,sim_alt_740_raan_160
39388,120.069,37,-1,-1,-1,41.4835,21.171,0.019953,868000000.0,12,125000,1,0,-2.83768,16442.3,0,740,160,sim_alt_740_raan_160
39400,123.328,9,-1,-1,-1,36.8038,25.2383,0.019953,868000000.0,10,125000,1,0,-6.85816,15707.4,0,740,160,sim_alt_740_raan_160
39402,123.784,6,-1,-1,-1,59.2396,19.3227,0.015849,868000000.0,11,125000,1,0,23.0079,15710.2,1,740,160,sim_alt_740_raan_160
39414,127.546,2,-1,-1,-1,52.037,15.389,0.025119,868000000.0,10,125000,1,0,9.53433,18038.4,1,740,160,sim_alt_740_raan_160
39416,128.171,31,-1,-1,-1,55.58,16.7875,0.015849,868000000.0,12,125000,1,0,15.4837,17227.0,1,740,160,sim_alt_740_raan_160
39428,129.911,38,-1,-1,-1,44.813,14.0566,0.019953,868000000.0,10,125000,1,0,0.8905,18376.3,0,740,160,sim_alt_740_raan_160
39430,130.408,13,-1,-1,-1,56.5513,-3.57393,0.025119,868000000.0,11,125000,1,0,12.7414,18176.7,1,740,160,sim_alt_740_raan_160
39437,131.108,59,-1,-1,-1,68.6837,16.3794,0.025119,868000000.0,10,125000,1,0,73.6446,5445.04,1,740,160,sim_alt_740_raan_160
39459,133.018,46,-1,-1,-1,52.2431,27.5012,0.025119,868000000.0,12,125000,1,0,9.40469,13539.2,1,740,160,sim_alt_740_raan_160
39461,133.146,8,-1,-1,-1,59.9189,10.88,0.015849,868000000.0,11,125000,1,0,25.456,17444.5,1,740,160,sim_alt_740_raan_160
39463,133.148,45,-1,-1,-1,49.0986,21.7022,0.015849,868000000.0,12,125000,1,0,5.8682,16141.1,0,740,160,sim_alt_740_raan_160
39465,133.542,24,-1,-1,-1,47.4547,13.7054,0.015849,868000000.0,11,125000,1,0,3.98521,18360.5,0,740,160,sim_alt_740_raan_160
39472,134.756,30,-1,-1,-1,49.7013,18.4832,0.019953,868000000.0,11,125000,1,0,6.87797,17108.5,1,740,160,sim_alt_740_raan_160
39484,138.267,20,-1,-1,-1,37.9065,-7.11518,0.015849,868000000.0,10,125000,1,0,-7.06251,19125.1,0,740,160,sim_alt_740_raan_160
39486,138.99,23,-1,-1,-1,54.3705,12.6128,0.019953,868000000.0,12,125000,1,0,14.165,18122.6,1,740,160,sim_alt_740_raan_160
39513,141.139,21,-1,-1,-1,40.3401,-7.64468,0.025119,868000000.0,12,125000,1,0,-5.0543,19047.7,0,740,160,sim_alt_740_raan_160
39520,141.171,43,-1,-1,-1,54.1279,22.395,0.015849,868000000.0,11,125000,1,0,13.7308,15134.5,0,740,160,sim_alt_740_raan_160
39527,141.289,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,24.1773,15336.8,1,740,160,sim_alt_740_raan_160
39529,141.332,34,-1,-1,-1,46.8407,20.3097,0.015849,868000000.0,11,125000,1,0,3.74455,16694.5,0,740,160,sim_alt_740_raan_160
39536,141.707,41,-1,-1,-1,59.0619,26.0122,0.019953,868000000.0,10,125000,1,0,23.2247,11603.9,1,740,160,sim_alt_740_raan_160
39538,141.936,55,-1,-1,-1,28.7644,-16.3095,0.025119,868000000.0,11,125000,1,0,-14.8896,18187.6,0,740,160,sim_alt_740_raan_160
39540,141.938,50,-1,-1,-1,41.9511,13.3821,0.019953,868000000.0,12,125000,1,0,-1.29117,18449.6,0,740,160,sim_alt_740_raan_160
39542,142.38,49,-1,-1,-1,45.358,8.43519,0.025119,868000000.0,11,125000,1,0,1.89683,19250.1,1,740,160,sim_alt_740_raan_160
39559,145.118,25,-1,-1,-1,46.9005,6.74665,0.025119,868000000.0,11,125000,1,0,3.60079,19417.0,1,740,160,sim_alt_740_raan_160
39561,145.218,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,-8.51349,13160.5,0,740,160,sim_alt_740_raan_160
39568,145.626,28,-1,-1,-1,54.44,11.6146,0.015849,868000000.0,12,125000,1,0,14.8892,18356.6,1,740,160,sim_alt_740_raan_160
39570,146.227,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,9.50071,15550.6,1,740,160,sim_alt_740_raan_160
39592,148.268,18,-1,-1,-1,42.2428,1.35275,0.019953,868000000.0,10,125000,1,0,-1.62262,19598.7,0,740,160,sim_alt_740_raan_160
39594,148.329,33,-1,-1,-1,49.6591,17.727,0.015849,868000000.0,11,125000,1,0,7.80289,17147.4,0,740,160,sim_alt_740_raan_160
39596,148.491,12,-1,-1,-1,53.3432,-1.19213,0.025119,868000000.0,12,125000,1,0,10.5167,18959.6,1,740,160,sim_alt_740_raan_160
39608,149.317,44,-1,-1,-1,52.1889,30.785,0.025119,868000000.0,10,125000,1,0,9.55537,11349.4,1,740,160,sim_alt_740_raan_160
39610,149.334,17,-1,-1,-1,49.0199,3.49932,0.025119,868000000.0,12,125000,1,0,5.94278,19468.3,0,740,160,sim_alt_740_raan_160
39617,149.844,1,-1,-1,-1,47.7807,2.61592,0.019953,868000000.0,10,125000,1,0,4.36048,19523.6,0,740,160,sim_alt_740_raan_160
39619,149.844,4,-1,-1,-1,42.9382,12.6601,0.015849,868000000.0,11,125000,1,0,0.094876,18481.3,0,740,160,sim_alt_740_raan_160
39626,150.951,40,-1,-1,-1,58.6537,25.3775,0.019953,868000000.0,10,125000,1,0,23.3887,11538.1,1,740,160,sim_alt_740_raan_160
39758,152.837,35,-1,-1,-1,46.1771,26.0302,0.015849,868000000.0,12,125000,1,0,3.13402,14452.2,1,740,160,sim_alt_740_raan_160
39760,153.356,54,-1,-1,-1,32.7436,-16.7417,0.019953,868000000.0,11,125000,1,0,-11.7988,18043.7,0,740,160,sim_alt_740_raan_160
39772,158.164,16,-1,-1,-1,43.3087,4.01762,0.019953,868000000.0,12,125000,1,0,0.319752,19459.5,0,740,160,sim_alt_740_raan_160
39774,159.499,48,-1,-1,-1,56.43,13.7332,0.015849,868000000.0,12,125000,1,0,20.8946,17100.1,1,740,160,sim_alt_740_raan_160
39786,162.076,53,-1,-1,-1,63.8904,-21.6037,0.019953,868000000.0,10,125000,1,0,15.0821,6590.18,1,740,160,sim_alt_740_raan_160
39793,162.598,26,-1,-1,-1,48.3289,8.01126,0.025119,868000000.0,10,125000,1,0,6.72634,19194.4,0,740,160,sim_alt_740_raan_160
39795,163.184,39,-1,-1,-1,45.8293,18.7101,0.015849,868000000.0,12,125000,1,0,3.96312,16899.1,1,740,160,sim_alt_740_raan_160
39802,194.838,19,-1,-1,-1,39.0749,1.2067,0.025119,868000000.0,12,125000,1,0,-1.92452,19440.8,1,740,160,sim_alt_740_raan_160
39809,198.72,42,-1,-1,-1,57.8977,24.2191,0.015849,868000000.0,12,125000,1,0,26.7948,9391.57,1,740,160,sim_alt_740_raan_160
39816,199.875,32,-1,-1,-1,50.5868,13.249,0.025119,868000000.0,11,125000,1,0,13.6344,17409.6,1,740,160,sim_alt_740_raan_160
39948,208.166,5,-1,-1,-1,52.4733,3.05793,0.025119,868000000.0,10,125000,1,0,16.6381,18485.1,1,740,160,sim_alt_740_raan_160
39955,209.127,51,-1,-1,-1,42.3684,27.9023,0.019953,868000000.0,12,125000,1,0,1.35136,12736.8,1,740,160,sim_alt_740_raan_160
39967,209.639,11,-1,-1,-1,54.7543,39.9536,0.025119,868000000.0,11,125000,1,0,11.1085,1757.76,1,740,160,sim_alt_740_raan_160
39969,209.726,10,-1,-1,-1,29.4544,31.4812,0.019953,868000000.0,10,125000,1,0,-10.1531,12607.2,0,740,160,sim_alt_740_raan_160
39976,211.17,37,-1,-1,-1,41.4835,21.171,0.019953,868000000.0,12,125000,1,0,1.6246,15497.1,0,740,160,sim_alt_740_raan_160
39983,212.209,36,-1,-1,-1,43.2157,21.016,0.015849,868000000.0,11,125000,1,0,3.57861,15353.3,0,740,160,sim_alt_740_raan_160
39985,212.724,0,-1,-1,-1,51.5987,2.44473,0.015849,868000000.0,12,125000,1,0,15.352,18852.2,1,740,160,sim_alt_740_raan_160
39992,214.142,47,-1,-1,-1,59.7683,8.16129,0.025119,868000000.0,11,125000,1,0,42.4158,14486.8,1,740,160,sim_alt_740_raan_160
39999,215.404,3,-1,-1,-1,41.8058,-4.891,0.025119,868000000.0,11,125000,1,0,0.921966,19323.9,0,740,160,sim_alt_740_raan_160
40006,217.289,9,-1,-1,-1,36.8038,25.2383,0.019953,868000000.0,10,125000,1,0,-3.13009,14220.2,0,740,160,sim_alt_740_raan_160
40018,218.182,2,-1,-1,-1,52.037,15.389,0.025119,868000000.0,10,125000,1,0,18.1441,15916.2,1,740,160,sim_alt_740_raan_160
40025,218.841,22,-1,-1,-1,50.551,7.07049,0.025119,868000000.0,11,125000,1,0,15.1704,18527.7,0,740,160,sim_alt_740_raan_160
40027,219.437,27,-1,-1,-1,51.3865,3.72676,0.025119,868000000.0,11,125000,1,0,16.1032,18710.1,0,740,160,sim_alt_740_raan_160
40034,220.539,15,-1,-1,-1,46.9546,3.40824,0.019953,868000000.0,11,125000,1,0,8.9675,19080.4,1,740,160,sim_alt_740_raan_160
40051,221.947,52,-1,-1,-1,41.266,34.2383,0.015849,868000000.0,10,125000,1,0,-0.726893,9805.77,0,740,160,sim_alt_740_raan_160
40053,222.412,7,-1,-1,-1,48.8319,14.1863,0.025119,868000000.0,12,125000,1,0,12.703,17060.3,0,740,160,sim_alt_740_raan_160
40055,223.16,14,-1,-1,-1,52.2544,-7.65371,0.025119,868000000.0,12,125000,1,0,13.2892,17415.5,0,740,160,sim_alt_740_raan_160
40067,225.165,46,-1,-1,-1,52.2431,27.5012,0.025119,868000000.0,12,125000,1,0,14.8491,9323.51,1,740,160,sim_alt_740_raan_160
40069,225.576,56,-1,-1,-1,37.2872,14.0383,0.015849,868000000.0,12,125000,1,0,-1.29063,17708.3,0,740,160,sim_alt_740_raan_160
40076,226.344,59,-1,-1,-1,68.6837,16.3794,0.025119,868000000.0,10,125000,1,0,55.3062,-10862.3,1,740,160,sim_alt_740_raan_160
40093,228.198,24,-1,-1,-1,47.4547,13.7054,0.015849,868000000.0,11,125000,1,0,11.0269,17272.1,0,740,160,sim_alt_740_raan_160
40095,228.39,31,-1,-1,-1,55.58,16.7875,0.015849,868000000.0,12,125000,1,0,28.1073,13304.9,1,740,160,sim_alt_740_raan_160
40097,228.689,13,-1,-1,-1,56.5513,-3.57393,0.025119,868000000.0,11,125000,1,0,24.5618,16008.7,1,740,160,sim_alt_740_raan_160
40109,230.058,8,-1,-1,-1,59.9189,10.88,0.015849,868000000.0,11,125000,1,0,49.5361,12138.8,1,740,160,sim_alt_740_raan_160
40116,230.48,30,-1,-1,-1,49.7013,18.4832,0.019953,868000000.0,11,125000,1,0,14.236,14812.7,0,740,160,sim_alt_740_raan_160
40123,230.521,38,-1,-1,-1,44.813,14.0566,0.019953,868000000.0,10,125000,1,0,7.39914,17308.7,0,740,160,sim_alt_740_raan_160
40125,231.276,6,-1,-1,-1,59.2396,19.3227,0.015849,868000000.0,11,125000,1,0,39.7139,7774.4,1,740,160,sim_alt_740_raan_160
40132,231.931,20,-1,-1,-1,37.9065,-7.11518,0.015849,868000000.0,10,125000,1,0,-2.2353,19264.4,0,740,160,sim_alt_740_raan_160
40139,235.324,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,39.1133,8855.76,1,740,160,sim_alt_740_raan_160
40146,236.22,34,-1,-1,-1,46.8407,20.3097,0.015849,868000000.0,11,125000,1,0,9.72321,14433.4,1,740,160,sim_alt_740_raan_160
40153,239.76,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,-5.59587,11325.4,0,740,160,sim_alt_740_raan_160
40170,241.638,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,16.5997,10703.2,1,740,160,sim_alt_740_raan_160
40172,242.572,45,-1,-1,-1,49.0986,21.7022,0.015849,868000000.0,12,125000,1,0,13.2142,13016.7,1,740,160,sim_alt_740_raan_160
40184,243.095,21,-1,-1,-1,40.3401,-7.64468,0.025119,868000000.0,12,125000,1,0,0.556248,19206.8,0,740,160,sim_alt_740_raan_160
40196,243.673,49,-1,-1,-1,45.358,8.43519,0.025119,868000000.0,11,125000,1,0,9.24135,18661.0,0,740,160,sim_alt_740_raan_160
40208,243.947,33,-1,-1,-1,49.6591,17.727,0.015849,868000000.0,11,125000,1,0,15.5167,14760.7,0,740,160,sim_alt_740_raan_160
40220,244.366,43,-1,-1,-1,54.1279,22.395,0.015849,868000000.0,11,125000,1,0,22.7576,9850.42,1,740,160,sim_alt_740_raan_160
40222,244.512,1,-1,-1,-1,47.7807,2.61592,0.019953,868000000.0,10,125000,1,0,12.2591,19189.3,1,740,160,sim_alt_740_raan_160
40224,244.574,12,-1,-1,-1,53.3432,-1.19213,0.025119,868000000.0,12,125000,1,0,21.3638,17768.5,1,740,160,sim_alt_740_raan_160
40226,244.711,55,-1,-1,-1,28.7644,-16.3095,0.025119,868000000.0,11,125000,1,0,-10.6602,18325.4,0,740,160,sim_alt_740_raan_160
40233,245.337,18,-1,-1,-1,42.2428,1.35275,0.019953,868000000.0,10,125000,1,0,4.56497,19556.8,0,740,160,sim_alt_740_raan_160
40235,245.506,50,-1,-1,-1,41.9511,13.3821,0.019953,868000000.0,12,125000,1,0,4.85756,17548.7,0,740,160,sim_alt_740_raan_160
40242,245.818,17,-1,-1,-1,49.0199,3.49932,0.025119,868000000.0,12,125000,1,0,14.6964,18969.0,0,740,160,sim_alt_740_raan_160
40254,247.301,41,-1,-1,-1,59.0619,26.0122,0.019953,868000000.0,10,125000,1,0,31.019,1880.04,1,740,160,sim_alt_740_raan_160
40261,247.391,23,-1,-1,-1,54.3705,12.6128,0.019953,868000000.0,12,125000,1,0,28.7253,15139.9,0,740,160,sim_alt_740_raan_160
40268,247.822,40,-1,-1,-1,58.6537,25.3775,0.019953,868000000.0,10,125000,1,0,30.968,2658.32,1,740,160,sim_alt_740_raan_160
40270,247.893,28,-1,-1,-1,54.44,11.6146,0.015849,868000000.0,12,125000,1,0,29.2124,15514.6,0,740,160,sim_alt_740_raan_160
40277,248.475,4,-1,-1,-1,42.9382,12.6601,0.015849,868000000.0,11,125000,1,0,6.31367,17645.4,0,740,160,sim_alt_740_raan_160
40284,249.899,48,-1,-1,-1,56.43,13.7332,0.015849,868000000.0,12,125000,1,0,36.3768,12979.9,1,740,160,sim_alt_740_raan_160
40286,250.022,44,-1,-1,-1,52.1889,30.785,0.025119,868000000.0,10,125000,1,0,13.969,5678.15,1,740,160,sim_alt_740_raan_160
40413,251.175,25,-1,-1,-1,46.9005,6.74665,0.025119,868000000.0,11,125000,1,0,12.1552,18724.5,1,740,160,sim_alt_740_raan_160
40420,254.746,26,-1,-1,-1,48.3289,8.01126,0.025119,868000000.0,10,125000,1,0,15.1051,18294.0,1,740,160,sim_alt_740_raan_160
40432,256.811,16,-1,-1,-1,43.3087,4.01762,0.019953,868000000.0,12,125000,1,0,7.12151,19220.2,1,740,160,sim_alt_740_raan_160
40434,257.012,54,-1,-1,-1,32.7436,-16.7417,0.019953,868000000.0,11,125000,1,0,-7.31706,18003.3,0,740,160,sim_alt_740_raan_160
40441,261.139,35,-1,-1,-1,46.1771,26.0302,0.015849,868000000.0,12,125000,1,0,8.49627,9886.87,1,740,160,sim_alt_740_raan_160
40448,262.861,53,-1,-1,-1,63.8904,-21.6037,0.019953,868000000.0,10,125000,1,0,17.8888,970.454,1,740,160,sim_alt_740_raan_160
40455,270.355,39,-1,-1,-1,45.8293,18.7101,0.015849,868000000.0,12,125000,1,0,10.9712,14658.3,1,740,160,sim_alt_740_raan_160
40462,286.817,19,-1,-1,-1,39.0749,1.2067,0.025119,868000000.0,12,125000,1,0,3.82385,19353.7,1,740,160,sim_alt_740_raan_160
40469,293.609,32,-1,-1,-1,50.5868,13.249,0.025119,868000000.0,11,125000,1,0,24.4597,14862.6,1,740,160,sim_alt_740_raan_160
40596,301.27,10,-1,-1,-1,29.4544,31.4812,0.019953,868000000.0,10,125000,1,0,-7.53639,10427.3,0,740,160,sim_alt_740_raan_160
40603,303.164,42,-1,-1,-1,57.8977,24.2191,0.015849,868000000.0,12,125000,1,0,31.4519,-1647.36,1,740,160,sim_alt_740_raan_160
40615,305.796,51,-1,-1,-1,42.3684,27.9023,0.019953,868000000.0,12,125000,1,0,5.09729,9515.88,1,740,160,sim_alt_740_raan_160
40617,306.235,47,-1,-1,-1,59.7683,8.16129,0.025119,868000000.0,11,125000,1,0,82.2917,2353.19,1,740,160,sim_alt_740_raan_160
40624,307.292,36,-1,-1,-1,43.2157,21.016,0.015849,868000000.0,11,125000,1,0,8.86095,12689.3,1,740,160,sim_alt_740_raan_160
40636,308.928,3,-1,-1,-1,41.8058,-4.891,0.025119,868000000.0,11,125000,1,0,7.44943,19175.6,0,740,160,sim_alt_740_raan_160
40643,309.287,11,-1,-1,-1,54.7543,39.9536,0.025119,868000000.0,11,125000,1,0,10.3146,-4776.22,0,740,160,sim_alt_740_raan_160
40645,309.485,5,-1,-1,-1,52.4733,3.05793,0.025119,868000000.0,10,125000,1,0,33.542,16352.2,1,740,160,sim_alt_740_raan_160
40667,316.267,37,-1,-1,-1,41.4835,21.171,0.019953,868000000.0,12,125000,1,0,7.07628,12970.6,0,740,160,sim_alt_740_raan_160
40669,316.442,15,-1,-1,-1,46.9546,3.40824,0.019953,868000000.0,11,125000,1,0,19.1496,18322.9,0,740,160,sim_alt_740_raan_160
40671,316.741,27,-1,-1,-1,51.3865,3.72676,0.025119,868000000.0,11,125000,1,0,31.6062,16580.3,1,740,160,sim_alt_740_raan_160
40673,317.338,46,-1,-1,-1,52.2431,27.5012,0.025119,868000000.0,12,125000,1,0,18.3293,2400.04,1,740,160,sim_alt_740_raan_160
40685,319.096,0,-1,-1,-1,51.5987,2.44473,0.015849,868000000.0,12,125000,1,0,32.176,16536.5,0,740,160,sim_alt_740_raan_160
40692,319.347,31,-1,-1,-1,55.58,16.7875,0.015849,868000000.0,12,125000,1,0,40.5859,4340.59,1,740,160,sim_alt_740_raan_160
40694,319.567,9,-1,-1,-1,36.8038,25.2383,0.019953,868000000.0,10,125000,1,0,0.864587,11766.2,0,740,160,sim_alt_740_raan_160
40701,320.253,2,-1,-1,-1,52.037,15.389,0.025119,868000000.0,10,125000,1,0,30.9424,8294.43,1,740,160,sim_alt_740_raan_160
40713,321.345,24,-1,-1,-1,47.4547,13.7054,0.015849,868000000.0,11,125000,1,0,20.0116,14593.1,0,740,160,sim_alt_740_raan_160
40720,321.733,8,-1,-1,-1,59.9189,10.88,0.015849,868000000.0,11,125000,1,0,72.2849,-2437.26,1,740,160,sim_alt_740_raan_160
40727,322.202,20,-1,-1,-1,37.9065,-7.11518,0.015849,868000000.0,10,125000,1,0,3.23577,19275.1,0,740,160,sim_alt_740_raan_160
40729,323.027,56,-1,-1,-1,37.2872,14.0383,0.015849,868000000.0,12,125000,1,0,4.15127,16591.9,1,740,160,sim_alt_740_raan_160
40741,323.72,59,-1,-1,-1,68.6837,16.3794,0.025119,868000000.0,10,125000,1,0,27.5478,-17202.6,1,740,160,sim_alt_740_raan_160
40743,324.777,7,-1,-1,-1,48.8319,14.1863,0.025119,868000000.0,12,125000,1,0,23.4143,13415.8,1,740,160,sim_alt_740_raan_160
40750,326.21,30,-1,-1,-1,49.7013,18.4832,0.019953,868000000.0,11,125000,1,0,22.591,9950.57,1,740,160,sim_alt_740_raan_160
40757,327.511,22,-1,-1,-1,50.551,7.07049,0.025119,868000000.0,11,125000,1,0,31.66,15940.0,1,740,160,sim_alt_740_raan_160
40764,330.159,52,-1,-1,-1,41.266,34.2383,0.015849,868000000.0,10,125000,1,0,1.89824,5676.73,0,740,160,sim_alt_740_raan_160
40776,332.285,14,-1,-1,-1,52.2544,-7.65371,0.025119,868000000.0,12,125000,1,0,25.8832,13890.9,1,740,160,sim_alt_740_raan_160
40778,332.357,13,-1,-1,-1,56.5513,-3.57393,0.025119,868000000.0,11,125000,1,0,43.6825,8625.95,1,740,160,sim_alt_740_raan_160
40790,332.997,38,-1,-1,-1,44.813,14.0566,0.019953,868000000.0,10,125000,1,0,15.7065,14791.9,1,740,160,sim_alt_740_raan_160
40797,333.415,34,-1,-1,-1,46.8407,20.3097,0.015849,868000000.0,11,125000,1,0,16.2313,10141.7,0,740,160,sim_alt_740_raan_160
40799,334.167,6,-1,-1,-1,59.2396,19.3227,0.015849,868000000.0,11,125000,1,0,41.1545,-6306.86,1,740,160,sim_alt_740_raan_160
40811,336.751,12,-1,-1,-1,53.3432,-1.19213,0.025119,868000000.0,12,125000,1,0,39.1093,13978.3,1,740,160,sim_alt_740_raan_160
40813,337.167,33,-1,-1,-1,49.6591,17.727,0.015849,868000000.0,11,125000,1,0,24.0907,9470.65,1,740,160,sim_alt_740_raan_160
40830,338.195,41,-1,-1,-1,59.0619,26.0122,0.019953,868000000.0,10,125000,1,0,27.3217,-8093.06,1,740,160,sim_alt_740_raan_160
40842,338.773,43,-1,-1,-1,54.1279,22.395,0.015849,868000000.0,11,125000,1,0,27.8873,893.568,0,740,160,sim_alt_740_raan_160
40844,338.888,18,-1,-1,-1,42.2428,1.35275,0.019953,868000000.0,10,125000,1,0,12.428,18984.5,1,740,160,sim_alt_740_raan_160
40846,339.519,49,-1,-1,-1,45.358,8.43519,0.025119,868000000.0,11,125000,1,0,18.8875,16920.2,0,740,160,sim_alt_740_raan_160
40848,339.686,17,-1,-1,-1,49.0199,3.49932,0.025119,868000000.0,12,125000,1,0,28.3177,17032.9,1,740,160,sim_alt_740_raan_160
40860,341.448,1,-1,-1,-1,47.7807,2.61592,0.019953,868000000.0,10,125000,1,0,24.6921,17107.8,1,740,160,sim_alt_740_raan_160
40867,341.891,23,-1,-1,-1,54.3705,12.6128,0.019953,868000000.0,12,125000,1,0,47.2591,6880.62,1,740,160,sim_alt_740_raan_160
40874,342.595,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,22.9692,4686.3,1,740,160,sim_alt_740_raan_160
40881,342.963,55,-1,-1,-1,28.7644,-16.3095,0.025119,868000000.0,11,125000,1,0,-6.27471,18338.1,0,740,160,sim_alt_740_raan_160
40888,344.369,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,42.1502,-5672.33,1,740,160,sim_alt_740_raan_160
40890,344.51,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,-2.77504,8494.15,0,740,160,sim_alt_740_raan_160
